Id,Name,Mileage,Year,Price,URL
1188,BMW 1 Series,"65,086 miles",2018 (18 reg),"£14,499",https://www.autotrader.co.uk/car-details/202307240016507?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1189,BMW 1 Series,"88,000 miles",2015 (15 reg),"£9,490",https://www.autotrader.co.uk/car-details/202309252343387?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1190,BMW 1 Series,"88,000 miles",2020 (69 reg),"£15,700",https://www.autotrader.co.uk/car-details/202307260082648?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1191,BMW 1 Series,"28,872 miles",2016 (16 reg),"£14,455",https://www.autotrader.co.uk/car-details/202311013530009?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1192,BMW 1 Series,"80,000 miles",2014 (14 reg),"£7,495",https://www.autotrader.co.uk/car-details/202307189806834?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1193,BMW 1 Series,"63,500 miles",2017 (67 reg),"£10,494",https://www.autotrader.co.uk/car-details/202310062738678?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1194,BMW 1 Series,"170,000 miles",2013 (13 reg),"£3,489",https://www.autotrader.co.uk/car-details/202311033633772?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1195,BMW 1 Series,"101,342 miles",2011 (61 reg),"£2,750",https://www.autotrader.co.uk/car-details/202309272430081?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1196,Audi A3,"64,115 miles",2016 (66 reg),"£13,990",https://www.autotrader.co.uk/car-details/202310102859283?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=92&postcode=NW1%209PQ&year-to=2023&fromsra
1197,BMW 1 Series,"15,671 miles",2020 (70 reg),"£25,300",https://www.autotrader.co.uk/car-details/202311123890831?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1198,BMW 1 Series,"65,471 miles",2014 (14 reg),"£8,995",https://www.autotrader.co.uk/car-details/202310193159252?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1199,BMW 1 Series,"119,000 miles",2010 (60 reg),"£2,995",https://www.autotrader.co.uk/car-details/202310082781244?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1200,BMW 1 Series,"78,530 miles",2010 (60 reg),"£4,990",https://www.autotrader.co.uk/car-details/202308090603807?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1201,BMW 1 Series,"50,500 miles",2014 (14 reg),"£9,995",https://www.autotrader.co.uk/car-details/202310233251297?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1202,BMW 1 Series,"39,069 miles",2018 (18 reg),"£14,495",https://www.autotrader.co.uk/car-details/202310173063561?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1203,BMW 1 Series,"32,000 miles",2018 (18 reg),"£22,995",https://www.autotrader.co.uk/car-details/202309262391169?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1204,BMW 1 Series,"92,000 miles",2014 (14 reg),"£6,695",https://www.autotrader.co.uk/car-details/202310022579193?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1205,BMW 1 Series,"32,000 miles",2016 (16 reg),"£9,930",https://www.autotrader.co.uk/car-details/202311083752821?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1206,BMW 1 Series,"80,000 miles",2007 (57 reg),"£2,295",https://www.autotrader.co.uk/car-details/202311073741801?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1207,BMW 1 Series,"60,000 miles",2014 (14 reg),"£7,800",https://www.autotrader.co.uk/car-details/202311013551650?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1208,BMW 1 Series,"68,000 miles",2013 (62 reg),"£8,000",https://www.autotrader.co.uk/car-details/202311093799902?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1209,Audi A3,"36,699 miles",2016 (66 reg),"£15,450",https://www.autotrader.co.uk/car-details/202311143950404?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=93&postcode=NW1%209PQ&year-to=2023&fromsra
1210,BMW 1 Series,"25,803 miles",2018 (68 reg),"£13,300",https://www.autotrader.co.uk/car-details/202311123890830?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1211,BMW 1 Series,"93,000 miles",2015 (64 reg),"£7,490",https://www.autotrader.co.uk/car-details/202310163050330?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1212,BMW 1 Series,"46,699 miles",2019 (69 reg),"£14,698",https://www.autotrader.co.uk/car-details/202308241162001?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1213,BMW 1 Series,"44,127 miles",2020 (20 reg),"£15,500",https://www.autotrader.co.uk/car-details/202310203193432?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1214,BMW 1 Series,"82,500 miles",2008 (08 reg),"£3,500",https://www.autotrader.co.uk/car-details/202309262395645?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1215,BMW 1 Series,"139,580 miles",2008 (08 reg),"£3,250",https://www.autotrader.co.uk/car-details/202311053670314?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1216,BMW 1 Series,"39,322 miles",2013 (63 reg),"£8,495",https://www.autotrader.co.uk/car-details/202310022557643?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1217,BMW 1 Series,"98,000 miles",2014 (64 reg),"£6,500",https://www.autotrader.co.uk/car-details/202311113862566?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1218,BMW 1 Series,"103,110 miles",2013 (13 reg),"£4,599",https://www.autotrader.co.uk/car-details/202309212227335?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1219,BMW 1 Series,"60,000 miles",2012 (62 reg),"£7,989",https://www.autotrader.co.uk/car-details/202309272422144?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1220,BMW 1 Series,"25,000 miles",2020 (20 reg),"£17,999",https://www.autotrader.co.uk/car-details/202310112879137?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1221,BMW 1 Series,"68,000 miles",2013 (62 reg),"£8,000",https://www.autotrader.co.uk/car-details/202311093799902?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1222,Audi A3,"46,738 miles",2020 (69 reg),"£21,950",https://www.autotrader.co.uk/car-details/202309302512052?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=94&postcode=NW1%209PQ&year-to=2023&fromsra
1223,BMW 1 Series,"22,242 miles",2020 (20 reg),"£19,400",https://www.autotrader.co.uk/car-details/202308110684576?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1224,BMW 1 Series,"72,450 miles",2012 (12 reg),"£6,900",https://www.autotrader.co.uk/car-details/202310233265276?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1225,BMW 1 Series,"49,500 miles",2014 (14 reg),"£10,295",https://www.autotrader.co.uk/car-details/202307049258944?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1226,BMW 1 Series,"134,000 miles",2015 (15 reg),"£12,295",https://www.autotrader.co.uk/car-details/202311113857144?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1227,BMW 1 Series,"134,000 miles",2009 (59 reg),"£1,895",https://www.autotrader.co.uk/car-details/202311143960893?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1228,BMW 1 Series,"99,000 miles",2016 (65 reg),"£9,790",https://www.autotrader.co.uk/car-details/202308291319467?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1229,BMW 1 Series,"30,831 miles",2017 (67 reg),"£12,250",https://www.autotrader.co.uk/car-details/202311063702751?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1230,BMW 1 Series,"118,827 miles",2011 (11 reg),"£4,245",https://www.autotrader.co.uk/car-details/202309111834164?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1231,BMW 1 Series,"56,000 miles",2017 (67 reg),"£13,990",https://www.autotrader.co.uk/car-details/202309192125190?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1232,BMW 1 Series,"33,616 miles",2012 (12 reg),"£9,990",https://www.autotrader.co.uk/car-details/202309141975154?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1233,BMW 1 Series,"88,000 miles",2012 (12 reg),"£5,490",https://www.autotrader.co.uk/car-details/202311103846967?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1234,BMW 1 Series,"101,915 miles",2010 (60 reg),"£4,500",https://www.autotrader.co.uk/car-details/202310203174995?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1235,Audi A3,"46,738 miles",2020 (69 reg),"£21,950",https://www.autotrader.co.uk/car-details/202309302512052?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=95&postcode=NW1%209PQ&year-to=2023&fromsra
1236,BMW 1 Series,"22,242 miles",2020 (20 reg),"£19,400",https://www.autotrader.co.uk/car-details/202308110684576?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1237,BMW 1 Series,"115,044 miles",2014 (14 reg),"£5,400",https://www.autotrader.co.uk/car-details/202304206469502?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1238,BMW 1 Series,"60,000 miles",2012 (62 reg),"£10,500",https://www.autotrader.co.uk/car-details/202309272412609?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1239,BMW 1 Series,"53,350 miles",2018 (68 reg),"£14,850",https://www.autotrader.co.uk/car-details/202308241158034?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1240,BMW 1 Series,"22,200 miles",2020 (70 reg),"£21,749",https://www.autotrader.co.uk/car-details/202311013549752?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1241,BMW 1 Series,"53,450 miles",2012 (12 reg),"£8,500",https://www.autotrader.co.uk/car-details/202307199843409?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1242,BMW 1 Series,"81,850 miles",2017 (66 reg),"£9,295",https://www.autotrader.co.uk/car-details/202307129559941?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1243,BMW 1 Series,"105,763 miles",2010 (10 reg),"£2,990",https://www.autotrader.co.uk/car-details/202310273382859?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1244,BMW 1 Series,"117,175 miles",2011 (61 reg),"£5,995",https://www.autotrader.co.uk/car-details/202310102868888?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1245,BMW 1 Series,"48,200 miles",2011 (11 reg),"£8,390",https://www.autotrader.co.uk/car-details/202311053665725?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1246,BMW 1 Series,"24,877 miles",2021 (21 reg),"£22,500",https://www.autotrader.co.uk/car-details/202311023570906?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1247,BMW 1 Series,"101,342 miles",2011 (61 reg),"£2,750",https://www.autotrader.co.uk/car-details/202309272430081?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1248,Audi A3,"35,116 miles",2020 (20 reg),"£20,790",https://www.autotrader.co.uk/car-details/202311023567130?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=96&postcode=NW1%209PQ&year-to=2023&fromsra
1249,BMW 1 Series,"25,803 miles",2018 (68 reg),"£13,300",https://www.autotrader.co.uk/car-details/202311123890830?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=97&postcode=NW1%209PQ&year-to=2023&fromsra
1250,BMW 1 Series,"85,000 miles",2010 (10 reg),"£3,995",https://www.autotrader.co.uk/car-details/202212062324461?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=97&postcode=NW1%209PQ&year-to=2023&fromsra
1251,BMW 1 Series,"59,000 miles",2019 (68 reg),"£26,995",https://www.autotrader.co.uk/car-details/202311033632502?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=97&postcode=NW1%209PQ&year-to=2023&fromsra
1252,BMW 1 Series,"127,000 miles",2011 (61 reg),"£5,600",https://www.autotrader.co.uk/car-details/202308070537230?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=97&postcode=NW1%209PQ&year-to=2023&fromsra
1253,BMW 1 Series,"79,500 miles",2011 (11 reg),"£11,364",https://www.autotrader.co.uk/car-details/202310042642412?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=97&postcode=NW1%209PQ&year-to=2023&fromsra
